recipe_id,author_id
2142761,1785
2142763,1785
2142765,1785
2142768,1785
2142769,1785
2142771,1785
2142774,1785
2142775,1785
2142776,1785
2142777,1785
2142779,1785
2142780,1785
2142781,1785
2142782,1785
2142784,1785
2142785,1785
2142787,1785
2142788,1785
2142789,1785
2142791,1785
2142792,1785
2142793,1785
2142795,1785
2142796,1785
2142798,1785
2142799,1785
2142800,1785
2142801,1785
2142802,1785
2142847,1785
2142850,1785
2142852,1785
2142854,1785
2142856,1785
2142859,1785
2142861,1785
2142862,1785
2142864,1785
2142866,1785
2142869,1785
2142870,1785
2142872,1785
2142878,1785
2142879,1785
2142880,1785
2142881,1785
2142882,1785
2142883,1785
2142885,1785
2142886,1785
2142887,1785
2142888,1785
2142889,1785
2142894,1785
2142895,1785
2142896,1785
2142897,1785
2142898,1785
2142899,1785
2142900,1785
2142901,1785
2142902,1785
2142903,1785
2142905,1785
2142906,1785
2142907,1785
2142908,1785
2142909,1785
2142911,1785
2142912,1785
2142913,1785
2142914,1785
2142915,1785
2142916,1785
2142917,1785
2142935,1785
2142936,1785
2142937,1785
2142939,1785
2142940,1785
2142941,1785
2142942,1785
2142943,1785
2142944,1785
2142945,1785
2142946,1785
2142947,1785
2142948,1785
2142949,1785
2142950,1785
2142951,1785
2129732,56948
2129734,56948
2129736,56948
2129737,56948
2129739,56948
2129741,56948
2129743,56948
2129744,56948
2129745,56948
2129747,56948
2129748,56948
2129749,56948
2129750,56948
2129751,56948
2129752,56948
2129753,56948
2129755,56948
2129756,56948
2129758,56948
2129759,56948
2129760,56948
2130886,56948
2130887,56948
2130888,56948
2130890,56948
2130891,56948
2130894,56948
2130895,56948
2130897,56948
2130898,56948
2130899,56948
2130900,56948
2130901,56948
2130902,56948
2130903,56948
2130904,56948
2130905,56948
2130906,56948
2130907,56948
2130908,56948
2130910,56948
2130911,56948
2130912,56948
2130966,56948
2130971,56948
2130975,56948
2130977,56948
2130986,56948
2130991,56948
2130993,56948
2130995,56948
2131011,56948
2131012,56948
2131014,56948
2131018,56948
2131062,56948
2131066,56948
2131113,56948
2131114,56948
2131116,56948
2131117,56948
2131118,56948
2131119,56948
2131120,56948
2131121,56948
2132171,56948
2132176,56948
2132180,56948
2132181,56948
2132183,56948
2132184,56948
2132188,56948
2132189,56948
2132190,56948
2132192,56948
2133181,56948
2133183,56948
2133184,56948
2133185,56948
2133187,56948
2133189,56948
2133191,56948
2133192,56948
2133193,56948
2133194,56948
2133195,56948
2133198,56948
2133199,56948
2133200,56948
2133201,56948
2133203,56948
2133210,56948
2133211,56948
2133212,56948
2133213,56948
2133214,56948
2133215,56948
2063904,41581
2063905,41581
2063906,41581
2063907,41581
2063908,41581
2063909,41581
2063910,41581
2063911,41581
2063912,41581
2063913,41581
2063914,41581
2063915,41581
2063916,41581
2063917,41581
2063918,41581
2063919,41581
2063920,41581
2063921,41581
2063922,41581
2063923,41581
2063924,41581
2063925,41581
2063926,41581
2063927,41581
2063928,41581
2063929,41581
2063930,41581
2063931,41581
2063932,41581
2063933,41581
2063934,41581
2063935,41581
2063936,41581
2063937,41581
2063938,41581
2063939,41581
2063940,41581
2063942,41581
2063943,41581
2063944,41581
2063945,41581
2063946,41581
2063967,41581
2063968,41581
2063969,41581
2063970,41581
2063971,41581
2063972,41581
2063973,41581
2063974,41581
2063975,41581
2063976,41581
2063977,41581
2063978,41581
2063979,41581
2064009,41581
2064010,41581
2064011,41581
2064013,41581
2064014,41581
2064015,41581
2064017,41581
2064018,41581
2064019,41581
2064021,41581
2064023,41581
2064025,41581
2064026,41581
2064029,41581
2064031,41581
2064032,41581
2064034,41581
2064035,41581
2064037,41581
2064038,41581
2064040,41581
2064044,41581
2064048,41581
2064049,41581
2064050,41581
2064051,41581
2064053,41581
2064054,41581
2064057,41581
2064059,41581
2064060,41581
2064062,41581
2064065,41581
2064067,41581
2064068,41581
2064354,41581
2064356,41581
2064357,41581
2064358,41581
2064361,41581
2064363,41581
2064366,41581
2064367,41581
2064369,41581
2064370,41581
2064371,41581
2064372,41581
2064374,41581
2064376,41581
2064378,41581
2064379,41581
2064381,41581
2064383,41581
2064386,41581
2064388,41581
2064389,41581
2064390,41581
2064392,41581
2064395,41581
2064397,41581
2064401,41581
2064404,41581
2064406,41581
2064421,41581
2064422,41581
2064423,41581
2064424,41581
2064425,41581
2064426,41581
2064427,41581
2064428,41581
2064429,41581
2064430,41581
2064431,41581
2064432,41581
2064433,41581
2064434,41581
2064435,41581
2064436,41581
2064437,41581
2064438,41581
2064439,41581
2064440,41581
2064441,41581
2064586,41581
2064587,41581
2064588,41581
2064589,41581
2064590,41581
2064591,41581
2064592,41581
2064593,41581
2064594,41581
2064595,41581
2064596,41581
2064597,41581
2064599,41581
2064600,41581
2064601,41581
2064602,41581
2064603,41581
2064604,41581
2064607,41581
2064608,41581
2064611,41581
2064629,41581
2064630,41581
2064631,41581
2064632,41581
2064633,41581
2064634,41581
2064635,41581
2065027,41581
2065029,41581
2065032,41581
2065034,41581
2065035,41581
2065036,41581
2065038,41581
2065039,41581
2065045,41581
2065047,41581
2065048,41581
2065050,41581
2065053,41581
2065055,41581
2065057,41581
2065059,41581
2065060,41581
2065061,41581
2065063,41581
2065064,41581
2065065,41581
2065066,41581
2065067,41581
2065068,41581
2065069,41581
2065070,41581
2065071,41581
2065072,41581
2065073,41581
2065075,41581
2065076,41581
2042760,68334
2042762,68334
2042764,68334
2042766,68334
2042768,68334
2042770,68334
2043000,68334
2043001,68334
2043002,68334
2043003,68334
2043004,68334
2043005,68334
2043007,68334
2043008,68334
2043009,68334
2043012,68334
2043013,68334
2043014,68334
2043463,68334
2043464,68334
2043465,68334
2043466,68334
2043467,68334
2043468,68334
2043469,68334
2043470,68334
2043471,68334
2043541,68334
2043542,68334
2043544,68334
2043547,68334
2043548,68334
2043550,68334
2043552,68334
2043553,68334
2043554,68334
2043556,68334
2043557,68334
2043559,68334
2043560,68334
2043562,68334
2043563,68334
2043565,68334
2043567,68334
2043569,68334
2043570,68334
2043574,68334
2043576,68334
2043579,68334
2043581,68334
2043583,68334
2043727,68334
2043728,68334
2043729,68334
2043730,68334
2043731,68334
2043732,68334
2043733,68334
2043734,68334
2043735,68334
2043736,68334
2043737,68334
2043738,68334
2043739,68334
2043740,68334
2043741,68334
2043742,68334
2043743,68334
2043744,68334
2043745,68334
2043746,68334
2043747,68334
2043748,68334
2043749,68334
2043750,68334
2043751,68334
2043752,68334
2043753,68334
2043754,68334
2043756,68334
2043757,68334
2043758,68334
2043759,68334
2043760,68334
2043761,68334
2043762,68334
2043763,68334
2043764,68334
2043765,68334
2043766,68334
2043767,68334
2043768,68334
2043769,68334
2043770,68334
2043771,68334
2043772,68334
2043773,68334
2043774,68334
2043775,68334
2043776,68334
2043777,68334
2018565,66880
2018566,66880
2018567,66880
2018568,66880
2018569,66880
2018570,66880
2018571,66880
2018572,66880
2018574,66880
2018576,66880
2018577,66880
2018578,66880
2018580,66880
2018581,66880
2018583,66880
2018585,66880
2018586,66880
2018588,66880
2018590,66880
2018591,66880
2018593,66880
2018595,66880
2019362,66880
2019364,66880
2019366,66880
2019369,66880
2019372,66880
2019374,66880
2019377,66880
2019379,66880
2019382,66880
2019385,66880
2019388,66880
2019393,66880
2019394,66880
2019518,66880
2019520,66880
2019521,66880
2019522,66880
2019523,66880
2019524,66880
2019525,66880
2019527,66880
2019530,66880
2019533,66880
2019536,66880
2019538,66880
2019541,66880
2019544,66880
2019545,66880
2019549,66880
2019552,66880
2019555,66880
2019558,66880
2019560,66880
2019562,66880
2019566,66880
2019567,66880
2019569,66880
2019570,66880
2019573,66880
2019574,66880
2019576,66880
2019578,66880
2019581,66880
2019582,66880
2019583,66880
2019584,66880
2019585,66880
2019586,66880
2019587,66880
2019588,66880
2019589,66880
2019590,66880
2019591,66880
2019592,66880
2019594,66880
2019595,66880
2019596,66880
2019597,66880
2019629,66880
2019631,66880
2019632,66880
2019633,66880
2019634,66880
2019636,66880
2019638,66880
2019639,66880
2019641,66880
2019643,66880
2023108,12631
2023109,12631
2023110,12631
2023111,12631
2023112,12631
2023471,12631
2023113,12631
2023114,12631
2023115,12631
2023116,12631
2023117,12631
2023118,12631
2023119,12631
2023120,12631
2023121,12631
2023122,12631
2023123,12631
2023124,12631
2023125,12631
2023126,12631
2023127,12631
2023128,12631
2023129,12631
2023130,12631
2023131,12631
2023132,12631
2023133,12631
2023134,12631
2023135,12631
2023136,12631
2023138,12631
2023140,12631
2023141,12631
2023142,12631
2023144,12631
2023151,12631
2023152,12631
2023154,12631
2023169,12631
2023172,12631
2023173,12631
2023174,12631
2023176,12631
2023178,12631
2023179,12631
2023183,12631
2023185,12631
2023187,12631
2023188,12631
2023189,12631
2023190,12631
2023192,12631
2023193,12631
2023195,12631
2023197,12631
2023203,12631
2023208,12631
2023213,12631
2023215,12631
2023220,12631
2023223,12631
2023228,12631
2023229,12631
2023230,12631
2023231,12631
2023232,12631
2023233,12631
2023235,12631
2023236,12631
2023237,12631
2023238,12631
2023239,12631
2023240,12631
2023241,12631
2023242,12631
2023243,12631
2023244,12631
2023245,12631
2023246,12631
2023247,12631
2023248,12631
2023249,12631
2023250,12631
2023251,12631
2023252,12631
2023253,12631
2023254,12631
2023255,12631
2023256,12631
2023257,12631
2023258,12631
2023259,12631
2023260,12631
2023261,12631
2023262,12631
2023263,12631
2023390,12631
2023391,12631
2023393,12631
2023395,12631
2023397,12631
2023398,12631
2023401,12631
2023402,12631
2023403,12631
2023404,12631
2023405,12631
2023406,12631
2023407,12631
2023408,12631
2023409,12631
2023410,12631
2023411,12631
2023412,12631
2023413,12631
2023414,12631
2023415,12631
2023417,12631
2023418,12631
2023419,12631
2023420,12631
2023421,12631
2023422,12631
2023423,12631
2023424,12631
2023425,12631
2023430,12631
2023431,12631
2023433,12631
2023435,12631
2023437,12631
2023440,12631
2023448,12631
2023450,12631
2023453,12631
2023455,12631
2023458,12631
2023461,12631
2023462,12631
2023463,12631
2023464,12631
2012490,956
2012491,956
2012492,956
2012493,956
2012494,956
2012495,956
2012496,956
2012497,956
2012498,956
2012499,956
2012500,956
2012501,956
2012502,956
2012503,956
2012505,956
2012506,956
2012507,956
2012508,956
2012509,956
2012510,956
2012511,956
2012512,956
2014688,956
2014689,956
2014690,956
2014691,956
2014693,956
2014694,956
2014695,956
2014696,956
2014697,956
2014698,956
2014699,956
2014700,956
2014701,956
2014702,956
2014703,956
2014704,956
2014705,956
2015052,956
2015053,956
2015054,956
2015055,956
2015056,956
2015057,956
2015058,956
2015059,956
2015060,956
2015061,956
2015062,956
2015063,956
2015064,956
2015065,956
2015066,956
2015067,956
2015068,956
2015069,956
2015070,956
2015071,956
2015072,956
2015073,956
2015074,956
2015075,956
2015076,956
2015386,956
2015387,956
2015388,956
2015389,956
2015390,956
2015391,956
2015392,956
2015394,956
2015395,956
2015396,956
2015397,956
2015398,956
2015399,956
2015400,956
2015401,956
2015402,956
2015403,956
2015404,956
2015405,956
2015406,956
2015407,956
2015408,956
2015409,956
2015410,956
2015411,956
2015412,956
2015413,956
2015414,956
2015415,956
2015416,956
2015417,956
2015418,956
2015419,956
2015420,956
2015421,956
2015422,956
2015423,956
2015424,956
2015425,956
2015427,956
2015855,956
2015857,956
2015858,956
2015860,956
2015861,956
2015862,956
2015863,956
2015864,956
2015866,956
2015868,956
2015870,956
2015871,956
2015873,956
2015874,956
2015875,956
2015876,956
2015877,956
2015878,956
2015879,956
2015881,956
2015882,956
2015883,956
2015884,956
2015885,956
2015887,956
2015889,956
2015891,956
2015892,956
2015895,956
2015897,956
2015899,956
2015902,956
2015905,956
2015906,956
2015908,956
2015910,956
2015911,956
2015914,956
2015916,956
2015921,956
2015922,956
2015923,956
2015924,956
2015925,956
2015926,956
2015927,956
2015928,956
2015929,956
2015930,956
2015931,956
2015932,956
2015933,956
2015934,956
2015935,956
2015936,956
2015937,956
2015938,956
2015939,956
2015940,956
2015941,956
2015942,956
2015943,956
2015944,956
2015945,956
2015946,956
2015947,956
2015948,956
2015949,956
2015950,956
1867027,886
1867031,886
1867033,886
1867036,886
1867041,886
1867048,886
1867052,886
1867054,886
1867509,886
1867510,886
1867515,886
1868867,886
1867520,886
1867521,886
1867528,886
1867550,886
1867552,886
1867553,886
1867554,886
1867555,886
1867556,886
1867557,886
1867568,886
1867571,886
1867640,886
1867641,886
1867642,886
1867643,886
1867644,886
1867645,886
1867646,886
1869620,886
1867647,886
1867648,886
1867649,886
1867650,886
1867651,886
1867652,886
1867653,886
1867654,886
1867655,886
1867656,886
1867657,886
1867658,886
1867659,886
1867698,886
1867700,886
1867701,886
1867702,886
1867703,886
1867704,886
1867705,886
1867706,886
1867707,886
1867708,886
1867709,886
1867711,886
1867712,886
1867713,886
1867715,886
1867716,886
1867718,886
1867781,886
1867782,886
1867783,886
1867784,886
1867785,886
1867786,886
1867787,886
1867788,886
1867789,886
1867790,886
1867791,886
1867792,886
1867793,886
1867794,886
1867795,886
1867796,886
1867797,886
1867798,886
1868066,886
1868067,886
1868069,886
1868070,886
1868072,886
1868074,886
1868075,886
1868076,886
1868079,886
1868080,886
1868081,886
1868083,886
1868085,886
1868086,886
1868087,886
1868088,886
1868089,886
1868090,886
1868091,886
1868092,886
1868093,886
1868094,886
1868098,886
1868099,886
1868100,886
1868101,886
1868102,886
1868103,886
1868104,886
1868105,886
1868107,886
1868108,886
1868109,886
1868110,886
1868111,886
1868113,886
1868114,886
1868116,886
1868117,886
1868119,886
1868120,886
1868121,886
1868123,886
1868124,886
1868125,886
1868129,886
1868130,886
1868131,886
1868133,886
1868135,886
1868137,886
1868140,886
1868141,886
1868418,886
1868420,886
1868422,886
1868424,886
1868425,886
1868427,886
1868429,886
1868430,886
1868431,886
1868432,886
1868433,886
1868435,886
1868437,886
1868438,886
1868439,886
1868442,886
1868450,886
1868452,886
1868453,886
1868454,886
1868456,886
1868457,886
1868458,886
1868460,886
1868461,886
1868462,886
1868464,886
1868465,886
1868466,886
1868467,886
1868469,886
1868475,886
1868476,886
1868478,886
1868479,886
1868480,886
1868481,886
1868482,886
1868483,886
1868484,886
1868486,886
1868487,886
1868488,886
1868489,886
1868490,886
1868491,886
1868492,886
1868493,886
1865607,1786
1865608,1786
1865609,1786
1865610,1786
1865611,1786
1865612,1786
1865613,1786
1865614,1786
1865615,1786
1865616,1786
1865617,1786
1865618,1786
1865619,1786
1865620,1786
1865621,1786
1865623,1786
1865624,1786
1865625,1786
1865626,1786
1866060,1786
1866061,1786
1866063,1786
1866065,1786
1866068,1786
1866070,1786
1866072,1786
1866074,1786
1866076,1786
1866133,1786
1866135,1786
1866141,1786
1866176,1786
1866177,1786
1866179,1786
1866181,1786
1866182,1786
1866183,1786
1866184,1786
1866185,1786
1866186,1786
1866187,1786
1866188,1786
1866189,1786
1866190,1786
1866191,1786
1866192,1786
1866194,1786
1866195,1786
1866197,1786
1866199,1786
1866201,1786
1866202,1786
1866203,1786
1866204,1786
1866205,1786
1866206,1786
1866207,1786
1866208,1786
1866393,1786
1866396,1786
1866398,1786
1866401,1786
1866403,1786
1866407,1786
1866409,1786
1866411,1786
1866412,1786
1866413,1786
1866415,1786
1866416,1786
1866417,1786
1866419,1786
1866421,1786
1866432,1786
1866433,1786
1866434,1786
1866435,1786
1866436,1786
1866437,1786
1866438,1786
1866439,1786
1866440,1786
1866441,1786
1866442,1786
1866443,1786
1866444,1786
1866445,1786
1866453,1786
1866454,1786
1866670,1786
1866672,1786
1866674,1786
1866675,1786
1866677,1786
1866681,1786
1866684,1786
1866685,1786
1866687,1786
1866693,1786
1866764,1786
1866765,1786
1866770,1786
1866771,1786
1866773,1786
1866775,1786
1866779,1786
1866780,1786
1866783,1786
1866784,1786
1847048,54533
1848065,54533
1848067,54533
1847049,54533
1847050,54533
1848070,54533
1848072,54533
1848074,54533
1848075,54533
1848076,54533
1847051,54533
1847052,54533
1847054,54533
1847056,54533
1847057,54533
1847058,54533
1848080,54533
1847059,54533
1848084,54533
1848086,54533
1848088,54533
1847060,54533
1847061,54533
1847062,54533
1847063,54533
1847064,54533
1847065,54533
1847069,54533
1847071,54533
1847074,54533
1847076,54533
1847079,54533
1847081,54533
1847083,54533
1847085,54533
1847087,54533
1847090,54533
1847091,54533
1847093,54533
1847095,54533
1847097,54533
1847101,54533
1847104,54533
1847109,54533
1847113,54533
1847118,54533
1847122,54533
1847124,54533
1847130,54533
1847613,54533
1847615,54533
1847616,54533
1848440,54533
1848441,54533
1849725,54533
1848442,54533
1848443,54533
1848444,54533
1848445,54533
1848446,54533
1848447,54533
1848448,54533
1848449,54533
1848450,54533
1848451,54533
1848452,54533
1848453,54533
1848454,54533
1848455,54533
1848456,54533
1848457,54533
1848540,54533
1848541,54533
1848542,54533
1848543,54533
1848544,54533
1848545,54533
1848546,54533
1848547,54533
1848549,54533
1848551,54533
1848571,54533
1848572,54533
1848573,54533
1848574,54533
1848575,54533
1848576,54533
1848579,54533
1848581,54533
1848582,54533
1848586,54533
1848588,54533
1848591,54533
1848593,54533
1848595,54533
1848597,54533
1848599,54533
1848601,54533
1848603,54533
1848606,54533
1848607,54533
1848609,54533
1848626,54533
1848627,54533
1848629,54533
1848631,54533
1848633,54533
1848634,54533
1849648,54533
1849652,54533
1849655,54533
1849659,54533
1849660,54533
1849662,54533
1849663,54533
1849664,54533
1849667,54533
1849668,54533
1849671,54533
1849678,54533
1849682,54533
1849688,54533
1849691,54533
1849693,54533
1849697,54533
1849700,54533
1849701,54533
1849702,54533
1849704,54533
1849706,54533
1849709,54533
1849711,54533
1849713,54533
1849720,54533
1849721,54533
1849722,54533
1849724,54533
1860595,56948
1860596,56948
1860598,56948
1860601,56948
1860602,56948
1860604,56948
1860611,56948
1860615,56948
1860618,56948
1860622,56948
1860626,56948
1860733,56948
1860734,56948
1860735,56948
1860736,56948
1860737,56948
1860738,56948
1860739,56948
1860740,56948
1860741,56948
1860742,56948
1860743,56948
1860744,56948
1860745,56948
1860746,56948
1860747,56948
1860748,56948
1860749,56948
1860750,56948
1860751,56948
1860752,56948
1860753,56948
1860755,56948
1860756,56948
1860757,56948
1860758,56948
1860759,56948
1860761,56948
1860762,56948
1860767,56948
1860768,56948
1860770,56948
1860771,56948
1860772,56948
1860774,56948
1860775,56948
1861108,56948
1861109,56948
1861110,56948
1861111,56948
1861112,56948
1861114,56948
1861115,56948
1861117,56948
1861119,56948
1861120,56948
1861122,56948
1861124,56948
1861125,56948
1861126,56948
1861135,56948
1861138,56948
1861140,56948
1861141,56948
1861143,56948
1861970,56948
1861971,56948
1861972,56948
1861974,56948
1861975,56948
1861977,56948
1861979,56948
1861980,56948
1861982,56948
1861984,56948
1861985,56948
1861986,56948
1861988,56948
1861989,56948
1861990,56948
1861991,56948
1861999,56948
1862000,56948
1862001,56948
1862002,56948
1862003,56948
1862005,56948
1862006,56948
1862007,56948
1862008,56948
1862009,56948
1862011,56948
1862012,56948
1852556,956
1852557,956
1852558,956
1852559,956
1852560,956
1852562,956
1852563,956
1852565,956
1852566,956
1852567,956
1852569,956
1852570,956
1852571,956
1852573,956
1852574,956
1852575,956
1852576,956
1852577,956
1852578,956
1852580,956
1852581,956
1852583,956
1852584,956
1852585,956
1852587,956
1852588,956
1852589,956
1852591,956
1852592,956
1852593,956
1852594,956
1852595,956
1852596,956
1852597,956
1852598,956
1852599,956
1852601,956
1852602,956
1854854,956
1852603,956
1852604,956
1852605,956
1852607,956
1852608,956
1852609,956
1852610,956
1852611,956
1852612,956
1852613,956
1852614,956
1852615,956
1852709,956
1852710,956
1852712,956
1852713,956
1852714,956
1852715,956
1852716,956
1852718,956
1852719,956
1852720,956
1852722,956
1852724,956
1852726,956
1852727,956
1852728,956
1852753,956
1852754,956
1852755,956
1852756,956
1852757,956
1852758,956
1852759,956
1852760,956
1852761,956
1852762,956
1852763,956
1852764,956
1852844,956
1852845,956
1852846,956
1852847,956
1852848,956
1852849,956
1852850,956
1852851,956
1852852,956
1852853,956
1852854,956
1852855,956
1852856,956
1852857,956
1852858,956
1852859,956
1852860,956
1852861,956
1852862,956
1852863,956
1852864,956
1852865,956
1852866,956
1852867,956
1852868,956
1852870,956
1852876,956
1852877,956
1852885,956
1852886,956
1852887,956
1852888,956
1852889,956
1852890,956
1852891,956
1852892,956
1852893,956
1852894,956
1852895,956
1852896,956
1852897,956
1852898,956
1852899,956
1852900,956
1852901,956
1852902,956
1852903,956
1852904,956
1852905,956
1852965,956
1852967,956
1852968,956
1852971,956
1852973,956
1852979,956
1852983,956
1852984,956
1855613,12631
1855613,70338
1855614,12631
1855614,70338
1855615,12631
1855615,70338
1855616,12631
1855616,70338
1855617,12631
1855617,70338
1855618,12631
1855618,70338
1855619,12631
1855619,70338
1855620,12631
1855620,70338
1855621,12631
1855621,70338
1857326,12631
1857326,70338
1855622,12631
1855622,70338
1855623,12631
1855623,70338
1855625,12631
1855625,70338
1855626,12631
1855626,70338
1855627,12631
1855627,70338
1855629,12631
1855629,70338
1857329,12631
1857329,70338
1855630,12631
1855630,70338
1855632,12631
1855632,70338
1855633,12631
1855633,70338
1855635,12631
1855635,70338
1855636,12631
1855636,70338
1855638,12631
1855638,70338
1855641,12631
1855641,70338
1855647,12631
1855647,70338
1855649,12631
1855649,70338
1855650,12631
1855650,70338
1855651,12631
1855651,70338
1855653,12631
1855653,70338
1855658,12631
1855658,70338
1855659,12631
1855659,70338
1855663,12631
1855663,70338
1857339,12631
1857339,70338
1855665,12631
1855665,70338
1855668,12631
1855668,70338
1855670,12631
1855670,70338
1855674,12631
1855674,70338
1855675,12631
1855675,70338
1855676,12631
1855676,70338
1855677,12631
1855677,70338
1855686,12631
1855686,70338
1855688,12631
1855688,70338
1855724,12631
1855724,70338
1855725,12631
1855725,70338
1855726,12631
1855726,70338
1855727,12631
1855727,70338
1855728,12631
1855728,70338
1855729,12631
1855729,70338
1855730,12631
1855730,70338
1855734,12631
1855734,70338
1855736,12631
1855736,70338
1855740,12631
1855740,70338
1855743,12631
1855743,70338
1855764,12631
1855764,70338
1855766,12631
1855766,70338
1855770,12631
1855770,70338
1855772,12631
1855772,70338
1855777,12631
1855777,70338
1855782,12631
1855782,70338
1855784,12631
1855784,70338
1855785,12631
1855785,70338
1855789,12631
1855789,70338
1855790,12631
1855790,70338
1855791,12631
1855791,70338
1855792,12631
1855792,70338
1855793,12631
1855793,70338
1855794,12631
1855794,70338
1855795,12631
1855795,70338
1855796,12631
1855796,70338
1855797,12631
1855797,70338
1855798,12631
1855798,70338
1855801,12631
1855801,70338
1855802,12631
1855802,70338
1856073,12631
1856073,70338
1856074,12631
1856074,70338
1856075,12631
1856075,70338
1856076,12631
1856076,70338
1856077,12631
1856077,70338
1856078,12631
1856078,70338
1856079,12631
1856079,70338
1856080,12631
1856080,70338
1856082,12631
1856082,70338
1856083,12631
1856083,70338
1856084,12631
1856084,70338
1856085,12631
1856085,70338
1856086,12631
1856086,70338
1856091,12631
1856091,70338
1856103,12631
1856103,70338
1856104,12631
1856104,70338
1856106,12631
1856106,70338
1856107,12631
1856107,70338
1856109,12631
1856109,70338
1856110,12631
1856110,70338
1856120,12631
1856120,70338
1856124,12631
1856124,70338
1856126,12631
1856126,70338
1856127,12631
1856127,70338
1856130,12631
1856130,70338
1856132,12631
1856132,70338
1856135,12631
1856135,70338
1856137,12631
1856137,70338
1856139,12631
1856139,70338
1856141,12631
1856141,70338
1856143,12631
1856143,70338
1856145,12631
1856145,70338
1856147,12631
1856147,70338
1856149,12631
1856149,70338
1856150,12631
1856150,70338
1856152,12631
1856152,70338
1856153,12631
1856153,70338
1856154,12631
1856154,70338
1856155,12631
1856155,70338
1856156,12631
1856156,70338
1856157,12631
1856157,70338
1857523,12631
1857523,70338
1856158,12631
1856158,70338
1856159,12631
1856159,70338
1856160,12631
1856160,70338
1856163,12631
1856163,70338
1856164,12631
1856164,70338
1856165,12631
1856165,70338
1856166,12631
1856166,70338
1856167,12631
1856167,70338
1856168,12631
1856168,70338
1843235,59000
1843236,59000
1843237,59000
1843239,59000
1843240,59000
1843241,59000
1843242,59000
1843243,59000
1843246,59000
1843247,59000
1843249,59000
1843251,59000
1843253,59000
1843256,59000
1843258,59000
1843260,59000
1843262,59000
1843264,59000
1843266,59000
1843269,59000
1843270,59000
1843272,59000
1843274,59000
1843555,59000
1843556,59000
1843557,59000
1843559,59000
1843561,59000
1843562,59000
1843563,59000
1843564,59000
1843566,59000
1843568,59000
1843569,59000
1843570,59000
1843571,59000
1843572,59000
1843574,59000
1843576,59000
1843577,59000
1843578,59000
1843579,59000
1843581,59000
1843582,59000
1843584,59000
1843585,59000
1843586,59000
1843588,59000
1843589,59000
1843590,59000
1843591,59000
1843592,59000
1843594,59000
1843595,59000
1843597,59000
1843598,59000
1843599,59000
1843600,59000
1843601,59000
1843935,59000
1843937,59000
1843938,59000
1843940,59000
1843941,59000
1843942,59000
1843944,59000
1843945,59000
1843946,59000
1843947,59000
1843948,59000
1843950,59000
1843951,59000
1843953,59000
1843954,59000
1843955,59000
1843956,59000
1843957,59000
1843958,59000
1843959,59000
1843961,59000
1843962,59000
1843963,59000
1843965,59000
1843966,59000
1843968,59000
1843970,59000
1843971,59000
1844233,59000
1844234,59000
1844235,59000
1844239,59000
1844240,59000
1844241,59000
1844242,59000
1844243,59000
1844244,59000
1844246,59000
1844248,59000
1844249,59000
1844250,59000
1844251,59000
1844252,59000
1844253,59000
1844254,59000
1844255,59000
1844256,59000
1844257,59000
1844258,59000
1844259,59000
1844260,59000
1844261,59000
1844262,59000
1844263,59000
1844264,59000
1844265,59000
1844266,59000
1844267,59000
1844323,59000
1844324,59000
1844325,59000
1844335,59000
1844336,59000
1844337,59000
1844338,59000
1844339,59000
1844340,59000
1844341,59000
1844342,59000
1844343,59000
1844344,59000
1844345,59000
1844346,59000
1844347,59000
1844348,59000
1844349,59000
1844350,59000
1844351,59000
1844352,59000
1844353,59000
1844354,59000
1844355,59000
1844356,59000
1844357,59000
1844358,59000
1844359,59000
1844360,59000
1844361,59000
1844362,59000
1844363,59000
1844364,59000
1844365,59000
1844366,59000
1844367,59000
1844368,59000
1844369,59000
1844370,59000
1844371,59000
1844372,59000
1844373,59000
1844374,59000
1844375,59000
1844376,59000
1844377,59000
1844378,59000
1844379,59000
1844380,59000
1844381,59000
1844382,59000
1844383,59000
1844384,59000
1844385,59000
1844386,59000
1844388,59000
1844389,59000
1689168,57948
1689169,57948
1689170,57948
1689179,57948
1689187,57948
1689189,57948
1689193,57948
1689197,57948
1689200,57948
1689205,57948
1754547,57948
1754550,57948
1754551,57948
1754552,57948
1754553,57948
1754554,57948
1755022,57948
1755023,57948
1755024,57948
1755026,57948
1755028,57948
1755029,57948
1755030,57948
1755032,57948
1755033,57948
1755034,57948
1755035,57948
1755044,57948
1755046,57948
1755047,57948
1755048,57948
1755049,57948
1755050,57948
1755051,57948
1755052,57948
1755054,57948
1757797,57948
1757798,57948
1757799,57948
1757800,57948
1757801,57948
1757802,57948
1757803,57948
1757804,57948
1757808,57948
1757810,57948
1757812,57948
1757814,57948
1757815,57948
1757816,57948
1757817,57948
1757818,57948
1757819,57948
1757821,57948
1757822,57948
1757824,57948
1757826,57948
1757838,57948
1757839,57948
1757840,57948
1757841,57948
1757842,57948
1757843,57948
1757844,57948
1757845,57948
1757846,57948
1757848,57948
1757849,57948
1757850,57948
1757851,57948
1757853,57948
1757856,57948
1757859,57948
1757860,57948
1757864,57948
1757882,57948
1757884,57948
1757887,57948
1757889,57948
1757890,57948
1757892,57948
1757893,57948
1757894,57948
1757895,57948
1757897,57948
1757898,57948
1757900,57948
1757901,57948
1757902,57948
1757903,57948
1757904,57948
1757906,57948
1757907,57948
1757909,57948
1757910,57948
1757911,57948
1757914,57948
1757915,57948
1757916,57948
1757918,57948
